Date,Time,Value,Chart Type
3/12/2019,12:22:00,0,Chart N
3/12/2019,12:22:20,2.5,Chart A
3/12/2019,12:22:20,4.4,Chart C
3/12/2019,12:22:20,13,Chart H
3/12/2019,12:22:20,0,Chart D
3/12/2019,12:22:20,65,Chart B
3/12/2019,12:22:20,67,Chart F
3/12/2019,12:22:20,0,Chart G
3/12/2019,12:22:20,66,Chart I
3/12/2019,12:22:20,37,Chart J
3/12/2019,12:22:20,927,Chart K
3/12/2019,12:22:20,1660,Chart L
3/12/2019,12:22:20,16,Chart M
3/12/2019,12:22:20,0,Chart N
3/12/2019,12:22:40,2.4,Chart A
3/12/2019,12:22:40,4.4,Chart C
3/12/2019,12:22:40,13,Chart H
3/12/2019,12:22:40,0,Chart D
3/12/2019,12:22:40,67,Chart B
3/12/2019,12:22:40,67,Chart F
3/12/2019,12:22:40,0,Chart G
3/12/2019,12:22:40,65,Chart I
3/12/2019,12:22:40,36,Chart J
3/12/2019,12:22:40,984,Chart K
3/12/2019,12:22:40,1761,Chart L
3/12/2019,12:22:40,16,Chart M
3/12/2019,12:22:40,0,Chart N
3/12/2019,12:23:00,2.4,Chart A
3/12/2019,12:23:00,4.4,Chart C
3/12/2019,12:23:00,14,Chart H
3/12/2019,12:23:00,0,Chart D
3/12/2019,12:23:00,68,Chart B
3/12/2019,12:23:00,68,Chart F
3/12/2019,12:23:00,0,Chart G
3/12/2019,12:23:00,64,Chart I
3/12/2019,12:23:00,36,Chart J
3/12/2019,12:23:00,979,Chart K
3/12/2019,12:23:00,1753,Chart L
3/12/2019,12:23:00,17,Chart M
3/12/2019,12:23:00,0,Chart N
3/12/2019,12:23:20,2.3,Chart A
3/12/2019,12:23:20,4.1,Chart C
3/12/2019,12:23:20,15,Chart H
3/12/2019,12:23:20,0,Chart D
3/12/2019,12:23:20,70,Chart B
3/12/2019,12:23:20,67,Chart F
3/12/2019,12:23:20,0,Chart G
3/12/2019,12:23:20,62,Chart I
3/12/2019,12:23:20,35,Chart J
3/12/2019,12:23:20,1048,Chart K
3/12/2019,12:23:20,1876,Chart L
3/12/2019,12:23:20,17,Chart M
3/12/2019,12:23:20,0,Chart N
3/12/2019,12:23:40,2.8,Chart A
3/12/2019,12:23:40,4.9,Chart C
3/12/2019,12:23:40,13,Chart H
3/12/2019,12:23:40,0,Chart D
3/12/2019,12:23:40,73,Chart B
3/12/2019,12:23:40,81,Chart F
3/12/2019,12:23:40,0,Chart G
3/12/2019,12:23:40,61,Chart I
3/12/2019,12:23:40,34,Chart J
3/12/2019,12:23:40,978,Chart K
3/12/2019,12:23:40,1751,Chart L
3/12/2019,12:23:40,14,Chart M
3/12/2019,12:23:40,0,Chart N
3/12/2019,12:24:00,2.6,Chart A
3/12/2019,12:24:00,4.7,Chart C
3/12/2019,12:24:00,14,Chart H
3/12/2019,12:24:00,0,Chart D
3/12/2019,12:24:00,72,Chart B
3/12/2019,12:24:00,81,Chart F
3/12/2019,12:24:00,0,Chart G
3/12/2019,12:24:00,59,Chart I
3/12/2019,12:24:00,33,Chart J
3/12/2019,12:24:00,980,Chart K
3/12/2019,12:24:00,1755,Chart L
3/12/2019,12:24:00,17,Chart M
3/12/2019,12:24:00,0,Chart N
3/12/2019,12:24:20,2.3,Chart A
3/12/2019,12:24:20,4.1,Chart C
3/12/2019,12:24:20,18,Chart H
3/12/2019,12:24:20,0,Chart D
3/12/2019,12:24:20,78,Chart B
3/12/2019,12:24:20,76,Chart F
3/12/2019,12:24:20,0,Chart G
3/12/2019,12:24:20,54,Chart I
3/12/2019,12:24:20,30,Chart J
3/12/2019,12:24:20,1166,Chart K
3/12/2019,12:24:20,2087,Chart L
3/12/2019,12:24:20,21,Chart M
3/12/2019,12:24:20,0,Chart N
3/12/2019,12:24:40,2.7,Chart A
3/12/2019,12:24:40,4.8,Chart C
3/12/2019,12:24:40,14,Chart H
3/12/2019,12:24:40,0,Chart D
3/12/2019,12:24:40,70,Chart B
3/12/2019,12:24:40,82,Chart F
3/12/2019,12:24:40,0,Chart G
3/12/2019,12:24:40,59,Chart I
3/12/2019,12:24:40,33,Chart J
3/12/2019,12:24:40,928,Chart K
3/12/2019,12:24:40,1660,Chart L
3/12/2019,12:24:40,21,Chart M
3/12/2019,12:24:40,0,Chart N
3/12/2019,12:25:00,2.8,Chart A
3/12/2019,12:25:00,5.1,Chart C
3/12/2019,12:25:00,13,Chart H
3/12/2019,12:25:00,0,Chart D
3/12/2019,12:25:00,69,Chart B
3/12/2019,12:25:00,81,Chart F
3/12/2019,12:25:00,0,Chart G
3/12/2019,12:25:00,63,Chart I
3/12/2019,12:25:00,35,Chart J
3/12/2019,12:25:00,883,Chart K
3/12/2019,12:25:00,1580,Chart L
3/12/2019,12:25:00,17,Chart M
3/12/2019,12:25:00,0,Chart N
3/12/2019,12:25:20,2.6,Chart A
3/12/2019,12:25:20,4.6,Chart C
3/12/2019,12:25:20,14,Chart H
3/12/2019,12:25:20,0,Chart D
3/12/2019,12:25:20,71,Chart B
3/12/2019,12:25:20,79,Chart F
3/12/2019,12:25:20,0,Chart G
3/12/2019,12:25:20,59,Chart I
3/12/2019,12:25:20,33,Chart J
3/12/2019,12:25:20,994,Chart K
3/12/2019,12:25:20,1779,Chart L
3/12/2019,12:25:20,21,Chart M
3/12/2019,12:25:20,0,Chart N
3/12/2019,12:25:40,2.5,Chart A
3/12/2019,12:25:40,4.6,Chart C
3/12/2019,12:25:40,14,Chart H
3/12/2019,12:25:40,0,Chart D
3/12/2019,12:25:40,70,Chart B
3/12/2019,12:25:40,76,Chart F
3/12/2019,12:25:40,0,Chart G
3/12/2019,12:25:40,60,Chart I
3/12/2019,12:25:40,34,Chart J
3/12/2019,12:25:40,978,Chart K
3/12/2019,12:25:40,1751,Chart L
3/12/2019,12:25:40,27,Chart M
3/12/2019,12:25:40,0,Chart N
3/12/2019,12:26:00,2.5,Chart A
3/12/2019,12:26:00,4.4,Chart C
3/12/2019,12:26:00,14,Chart H
3/12/2019,12:26:00,0,Chart D
3/12/2019,12:26:00,70,Chart B
3/12/2019,12:26:00,75,Chart F
3/12/2019,12:26:00,0,Chart G
3/12/2019,12:26:00,59,Chart I
3/12/2019,12:26:00,33,Chart J
3/12/2019,12:26:00,1013,Chart K
3/12/2019,12:26:00,1813,Chart L
3/12/2019,12:26:00,14,Chart M
3/12/2019,12:26:00,0,Chart N
3/12/2019,12:26:20,2.5,Chart A
3/12/2019,12:26:20,4.4,Chart C
3/12/2019,12:26:20,15,Chart H
3/12/2019,12:26:20,0,Chart D
3/12/2019,12:26:20,69,Chart B
3/12/2019,12:26:20,74,Chart F
3/12/2019,12:26:20,0,Chart G
3/12/2019,12:26:20,59,Chart I
3/12/2019,12:26:20,33,Chart J
3/12/2019,12:26:20,977,Chart K
3/12/2019,12:26:20,1748,Chart L
3/12/2019,12:26:20,19,Chart M
3/12/2019,12:26:20,0,Chart N
3/12/2019,12:26:40,2.5,Chart A
3/12/2019,12:26:40,4.4,Chart C
3/12/2019,12:26:40,15,Chart H
3/12/2019,12:26:40,0,Chart D
3/12/2019,12:26:40,69,Chart B
3/12/2019,12:26:40,74,Chart F
3/12/2019,12:26:40,0,Chart G
3/12/2019,12:26:40,59,Chart I
3/12/2019,12:26:40,33,Chart J
3/12/2019,12:26:40,986,Chart K
3/12/2019,12:26:40,1765,Chart L
3/12/2019,12:26:40,20,Chart M
3/12/2019,12:26:40,0,Chart N
3/12/2019,12:27:00,2.5,Chart A
3/12/2019,12:27:00,4.5,Chart C
3/12/2019,12:27:00,15,Chart H
3/12/2019,12:27:00,0,Chart D
3/12/2019,12:27:00,70,Chart B
3/12/2019,12:27:00,77,Chart F
3/12/2019,12:27:00,0,Chart G
3/12/2019,12:27:00,59,Chart I
3/12/2019,12:27:00,33,Chart J
3/12/2019,12:27:00,983,Chart K
3/12/2019,12:27:00,1759,Chart L
3/12/2019,12:27:00,16,Chart M
3/12/2019,12:27:00,0,Chart N
3/12/2019,12:27:20,2.6,Chart A
3/12/2019,12:27:20,4.6,Chart C
3/12/2019,12:27:20,14,Chart H
3/12/2019,12:27:20,0,Chart D
3/12/2019,12:27:20,70,Chart B
3/12/2019,12:27:20,77,Chart F
3/12/2019,12:27:20,0,Chart G
3/12/2019,12:27:20,60,Chart I
3/12/2019,12:27:20,34,Chart J
3/12/2019,12:27:20,965,Chart K
3/12/2019,12:27:20,1728,Chart L
3/12/2019,12:27:20,19,Chart M
3/12/2019,12:27:20,0,Chart N
3/12/2019,12:27:40,2.6,Chart A
3/12/2019,12:27:40,4.7,Chart C
3/12/2019,12:27:40,15,Chart H
3/12/2019,12:27:40,0,Chart D
3/12/2019,12:27:40,69,Chart B
3/12/2019,12:27:40,77,Chart F
3/12/2019,12:27:40,0,Chart G
3/12/2019,12:27:40,61,Chart I
3/12/2019,12:27:40,34,Chart J
3/12/2019,12:27:40,931,Chart K
3/12/2019,12:27:40,1667,Chart L
3/12/2019,12:27:40,18,Chart M
3/12/2019,12:27:40,0,Chart N
3/12/2019,12:28:00,2.7,Chart A
3/12/2019,12:28:00,4.8,Chart C
3/12/2019,12:28:00,13,Chart H
3/12/2019,12:28:00,0,Chart D
3/12/2019,12:28:00,70,Chart B
3/12/2019,12:28:00,77,Chart F
3/12/2019,12:28:00,0,Chart G
3/12/2019,12:28:00,63,Chart I
3/12/2019,12:28:00,35,Chart J
3/12/2019,12:28:00,929,Chart K
3/12/2019,12:28:00,1662,Chart L
3/12/2019,12:28:00,14,Chart M
3/12/2019,12:28:00,0,Chart N
3/12/2019,12:28:20,2.6,Chart A
3/12/2019,12:28:20,4.7,Chart C
3/12/2019,12:28:20,14,Chart H
3/12/2019,12:28:20,0,Chart D
3/12/2019,12:28:20,68,Chart B
3/12/2019,12:28:20,75,Chart F
3/12/2019,12:28:20,0,Chart G
3/12/2019,12:28:20,63,Chart I
3/12/2019,12:28:20,35,Chart J
3/12/2019,12:28:20,923,Chart K
3/12/2019,12:28:20,1652,Chart L
3/12/2019,12:28:20,18,Chart M
3/12/2019,12:28:20,0,Chart N
3/12/2019,12:28:40,2.6,Chart A
3/12/2019,12:28:40,4.7,Chart C
3/12/2019,12:28:40,14,Chart H
3/12/2019,12:28:40,0,Chart D
3/12/2019,12:28:40,68,Chart B
3/12/2019,12:28:40,75,Chart F
3/12/2019,12:28:40,0,Chart G
3/12/2019,12:28:40,63,Chart I
3/12/2019,12:28:40,35,Chart J
3/12/2019,12:28:40,927,Chart K
3/12/2019,12:28:40,1659,Chart L
3/12/2019,12:28:40,14,Chart M
3/12/2019,12:28:40,0,Chart N
3/12/2019,12:29:00,2.7,Chart A
3/12/2019,12:29:00,4.8,Chart C
3/12/2019,12:29:00,14,Chart H
3/12/2019,12:29:00,0,Chart D
3/12/2019,12:29:00,70,Chart B
3/12/2019,12:29:00,75,Chart F
3/12/2019,12:29:00,0,Chart G
3/12/2019,12:29:00,63,Chart I
3/12/2019,12:29:00,35,Chart J
3/12/2019,12:29:00,947,Chart K
3/12/2019,12:29:00,1695,Chart L
3/12/2019,12:29:00,14,Chart M
3/12/2019,12:29:00,0,Chart N
3/12/2019,12:29:20,2.7,Chart A
3/12/2019,12:29:20,4.8,Chart C
3/12/2019,12:29:20,14,Chart H
3/12/2019,12:29:20,0,Chart D
3/12/2019,12:29:20,72,Chart B
3/12/2019,12:29:20,75,Chart F
3/12/2019,12:29:20,0,Chart G
3/12/2019,12:29:20,64,Chart I
3/12/2019,12:29:20,36,Chart J
3/12/2019,12:29:20,955,Chart K
3/12/2019,12:29:20,1709,Chart L
3/12/2019,12:29:20,15,Chart M
3/12/2019,12:29:20,0,Chart N
3/12/2019,12:29:40,2.7,Chart A
3/12/2019,12:29:40,4.8,Chart C
3/12/2019,12:29:40,14,Chart H
3/12/2019,12:29:40,0,Chart D
3/12/2019,12:29:40,70,Chart B
3/12/2019,12:29:40,76,Chart F
3/12/2019,12:29:40,0,Chart G
3/12/2019,12:29:40,63,Chart I
3/12/2019,12:29:40,35,Chart J
3/12/2019,12:29:40,947,Chart K
3/12/2019,12:29:40,1696,Chart L
3/12/2019,12:29:40,14,Chart M
3/12/2019,12:29:40,0,Chart N
3/12/2019,12:30:00,2.7,Chart A
3/12/2019,12:30:00,4.8,Chart C
3/12/2019,12:30:00,14,Chart H
3/12/2019,12:30:00,0,Chart D
3/12/2019,12:30:00,71,Chart B
3/12/2019,12:30:00,74,Chart F
3/12/2019,12:30:00,0,Chart G
3/12/2019,12:30:00,64,Chart I
3/12/2019,12:30:00,36,Chart J
3/12/2019,12:30:00,957,Chart K
3/12/2019,12:30:00,1713,Chart L
3/12/2019,12:30:00,14,Chart M
3/12/2019,12:30:00,0,Chart N
3/12/2019,12:30:20,2.6,Chart A
3/12/2019,12:30:20,4.7,Chart C
3/12/2019,12:30:20,14,Chart H
3/12/2019,12:30:20,0,Chart D
3/12/2019,12:30:20,70,Chart B
3/12/2019,12:30:20,75,Chart F
3/12/2019,12:30:20,0,Chart G
3/12/2019,12:30:20,63,Chart I
3/12/2019,12:30:20,35,Chart J
3/12/2019,12:30:20,947,Chart K
3/12/2019,12:30:20,1696,Chart L
3/12/2019,12:30:20,14,Chart M
3/12/2019,12:30:20,0,Chart N
3/12/2019,12:30:40,2.6,Chart A
3/12/2019,12:30:40,4.6,Chart C
3/12/2019,12:30:40,15,Chart H
3/12/2019,12:30:40,0,Chart D
3/12/2019,12:30:40,72,Chart B
3/12/2019,12:30:40,73,Chart F
3/12/2019,12:30:40,0,Chart G
3/12/2019,12:30:40,63,Chart I
3/12/2019,12:30:40,35,Chart J
3/12/2019,12:30:40,997,Chart K
3/12/2019,12:30:40,1785,Chart L
3/12/2019,12:30:40,15,Chart M
3/12/2019,12:30:40,0,Chart N
3/12/2019,12:31:00,2.6,Chart A
3/12/2019,12:31:00,4.7,Chart C
3/12/2019,12:31:00,14,Chart H
3/12/2019,12:31:00,0,Chart D
3/12/2019,12:31:00,75,Chart B
3/12/2019,12:31:00,74,Chart F
3/12/2019,12:31:00,0,Chart G
3/12/2019,12:31:00,63,Chart I
3/12/2019,12:31:00,35,Chart J
3/12/2019,12:31:00,1035,Chart K
3/12/2019,12:31:00,1853,Chart L
3/12/2019,12:31:00,16,Chart M
3/12/2019,12:31:00,0,Chart N
3/12/2019,12:31:20,2.6,Chart A
3/12/2019,12:31:20,4.6,Chart C
3/12/2019,12:31:20,14,Chart H
3/12/2019,12:31:20,0,Chart D
3/12/2019,12:31:20,70,Chart B
3/12/2019,12:31:20,72,Chart F
3/12/2019,12:31:20,0,Chart G
3/12/2019,12:31:20,64,Chart I
3/12/2019,12:31:20,35,Chart J
3/12/2019,12:31:20,985,Chart K
3/12/2019,12:31:20,1764,Chart L
3/12/2019,12:31:20,14,Chart M
3/12/2019,12:31:20,0,Chart N
3/12/2019,12:31:40,2.6,Chart A
3/12/2019,12:31:40,4.6,Chart C
3/12/2019,12:31:40,14,Chart H
3/12/2019,12:31:40,0,Chart D
3/12/2019,12:31:40,67,Chart B
3/12/2019,12:31:40,72,Chart F
3/12/2019,12:31:40,0,Chart G
3/12/2019,12:31:40,64,Chart I
3/12/2019,12:31:40,36,Chart J
3/12/2019,12:31:40,919,Chart K
3/12/2019,12:31:40,1645,Chart L
3/12/2019,12:31:40,17,Chart M
3/12/2019,12:31:40,0,Chart N
3/12/2019,12:32:00,2.6,Chart A
3/12/2019,12:32:00,4.6,Chart C
3/12/2019,12:32:00,14,Chart H
3/12/2019,12:32:00,0,Chart D
3/12/2019,12:32:00,69,Chart B
3/12/2019,12:32:00,72,Chart F
3/12/2019,12:32:00,0,Chart G
3/12/2019,12:32:00,64,Chart I
3/12/2019,12:32:00,36,Chart J
3/12/2019,12:32:00,951,Chart K
3/12/2019,12:32:00,1702,Chart L
3/12/2019,12:32:00,15,Chart M
3/12/2019,12:32:00,0,Chart N
3/12/2019,12:32:20,2.5,Chart A
3/12/2019,12:32:20,4.6,Chart C
3/12/2019,12:32:20,15,Chart H
3/12/2019,12:32:20,0,Chart D
3/12/2019,12:32:20,68,Chart B
3/12/2019,12:32:20,72,Chart F
3/12/2019,12:32:20,0,Chart G
3/12/2019,12:32:20,63,Chart I
3/12/2019,12:32:20,35,Chart J
3/12/2019,12:32:20,932,Chart K
3/12/2019,12:32:20,1669,Chart L
3/12/2019,12:32:20,16,Chart M
3/12/2019,12:32:20,0,Chart N
3/12/2019,12:32:40,2.5,Chart A
3/12/2019,12:32:40,4.5,Chart C
3/12/2019,12:32:40,14,Chart H
3/12/2019,12:32:40,0,Chart D
3/12/2019,12:32:40,63,Chart B
3/12/2019,12:32:40,69,Chart F
3/12/2019,12:32:40,0,Chart G
3/12/2019,12:32:40,65,Chart I
3/12/2019,12:32:40,36,Chart J
3/12/2019,12:32:40,877,Chart K
3/12/2019,12:32:40,1569,Chart L
3/12/2019,12:32:40,18,Chart M
3/12/2019,12:32:40,0,Chart N
3/12/2019,12:33:00,2.4,Chart A
3/12/2019,12:33:00,4.4,Chart C
3/12/2019,12:33:00,14,Chart H
3/12/2019,12:33:00,0,Chart D
3/12/2019,12:33:00,68,Chart B
3/12/2019,12:33:00,71,Chart F
3/12/2019,12:33:00,0,Chart G
3/12/2019,12:33:00,62,Chart I
3/12/2019,12:33:00,34,Chart J
3/12/2019,12:33:00,1001,Chart K
3/12/2019,12:33:00,1792,Chart L
3/12/2019,12:33:00,18,Chart M
3/12/2019,12:33:00,0,Chart N
3/12/2019,12:33:20,2.5,Chart A
3/12/2019,12:33:20,4.4,Chart C
3/12/2019,12:33:20,15,Chart H
3/12/2019,12:33:20,0,Chart D
3/12/2019,12:33:20,71,Chart B
3/12/2019,12:33:20,76,Chart F
3/12/2019,12:33:20,0,Chart G
3/12/2019,12:33:20,58,Chart I
3/12/2019,12:33:20,33,Chart J
3/12/2019,12:33:20,1024,Chart K
3/12/2019,12:33:20,1833,Chart L
3/12/2019,12:33:20,18,Chart M
3/12/2019,12:33:20,0,Chart N
3/12/2019,12:33:40,2.4,Chart A
3/12/2019,12:33:40,4.2,Chart C
3/12/2019,12:33:40,14,Chart H
3/12/2019,12:33:40,0,Chart D
3/12/2019,12:33:40,68,Chart B
3/12/2019,12:33:40,77,Chart F
3/12/2019,12:33:40,0,Chart G
3/12/2019,12:33:40,55,Chart I
3/12/2019,12:33:40,30,Chart J
3/12/2019,12:33:40,1018,Chart K
3/12/2019,12:33:40,1823,Chart L
3/12/2019,12:33:40,20,Chart M
3/12/2019,12:33:40,0,Chart N
3/12/2019,12:34:00,2.5,Chart A
3/12/2019,12:34:00,4.5,Chart C
3/12/2019,12:34:00,14,Chart H
3/12/2019,12:34:00,0,Chart D
3/12/2019,12:34:00,69,Chart B
3/12/2019,12:34:00,78,Chart F
3/12/2019,12:34:00,0,Chart G
3/12/2019,12:34:00,58,Chart I
3/12/2019,12:34:00,32,Chart J
3/12/2019,12:34:00,977,Chart K
3/12/2019,12:34:00,1749,Chart L
3/12/2019,12:34:00,20,Chart M
3/12/2019,12:34:00,0,Chart N
3/12/2019,12:34:20,2.5,Chart A
3/12/2019,12:34:20,4.4,Chart C
3/12/2019,12:34:20,14,Chart H
3/12/2019,12:34:20,0,Chart D
3/12/2019,12:34:20,68,Chart B
3/12/2019,12:34:20,79,Chart F
3/12/2019,12:34:20,0,Chart G
3/12/2019,12:34:20,56,Chart I
3/12/2019,12:34:20,31,Chart J
3/12/2019,12:34:20,966,Chart K
3/12/2019,12:34:20,1730,Chart L
3/12/2019,12:34:20,25,Chart M
3/12/2019,12:34:20,0,Chart N
3/12/2019,12:34:40,2.5,Chart A
3/12/2019,12:34:40,4.5,Chart C
3/12/2019,12:34:40,14,Chart H
3/12/2019,12:34:40,0,Chart D
3/12/2019,12:34:40,71,Chart B
3/12/2019,12:34:40,80,Chart F
3/12/2019,12:34:40,0,Chart G
3/12/2019,12:34:40,56,Chart I
3/12/2019,12:34:40,31,Chart J
3/12/2019,12:34:40,1036,Chart K
3/12/2019,12:34:40,1854,Chart L
3/12/2019,12:34:40,25,Chart M
3/12/2019,12:34:40,0,Chart N
3/12/2019,12:35:00,2.8,Chart A
3/12/2019,12:35:00,5,Chart C
3/12/2019,12:35:00,13,Chart H
3/12/2019,12:35:00,0,Chart D
3/12/2019,12:35:00,72,Chart B
3/12/2019,12:35:00,79,Chart F
3/12/2019,12:35:00,0,Chart G
3/12/2019,12:35:00,63,Chart I
3/12/2019,12:35:00,35,Chart J
3/12/2019,12:35:00,949,Chart K
3/12/2019,12:35:00,1698,Chart L
3/12/2019,12:35:00,18,Chart M
3/12/2019,12:35:00,0,Chart N
3/12/2019,12:35:20,2.8,Chart A
3/12/2019,12:35:20,5,Chart C
3/12/2019,12:35:20,13,Chart H
3/12/2019,12:35:20,0,Chart D
3/12/2019,12:35:20,71,Chart B
3/12/2019,12:35:20,77,Chart F
3/12/2019,12:35:20,0,Chart G
3/12/2019,12:35:20,64,Chart I
3/12/2019,12:35:20,36,Chart J
3/12/2019,12:35:20,945,Chart K
3/12/2019,12:35:20,1692,Chart L
3/12/2019,12:35:20,17,Chart M
3/12/2019,12:35:20,0,Chart N
3/12/2019,12:35:40,2.7,Chart A
3/12/2019,12:35:40,4.7,Chart C
3/12/2019,12:35:40,13,Chart H
3/12/2019,12:35:40,0,Chart D
3/12/2019,12:35:40,71,Chart B
3/12/2019,12:35:40,74,Chart F
3/12/2019,12:35:40,0,Chart G
3/12/2019,12:35:40,64,Chart I
3/12/2019,12:35:40,36,Chart J
3/12/2019,12:35:40,969,Chart K
3/12/2019,12:35:40,1734,Chart L
3/12/2019,12:35:40,19,Chart M
3/12/2019,12:35:40,0,Chart N
3/12/2019,12:36:00,2.7,Chart A
3/12/2019,12:36:00,4.8,Chart C
3/12/2019,12:36:00,13,Chart H
3/12/2019,12:36:00,0,Chart D
3/12/2019,12:36:00,73,Chart B
3/12/2019,12:36:00,77,Chart F
3/12/2019,12:36:00,0,Chart G
3/12/2019,12:36:00,63,Chart I
3/12/2019,12:36:00,35,Chart J
3/12/2019,12:36:00,988,Chart K
3/12/2019,12:36:00,1769,Chart L
3/12/2019,12:36:00,17,Chart M
3/12/2019,12:36:00,0,Chart N
3/12/2019,12:36:20,2.6,Chart A
3/12/2019,12:36:20,4.7,Chart C
3/12/2019,12:36:20,14,Chart H
3/12/2019,12:36:20,0,Chart D
3/12/2019,12:36:20,71,Chart B
3/12/2019,12:36:20,76,Chart F
3/12/2019,12:36:20,0,Chart G
3/12/2019,12:36:20,62,Chart I
3/12/2019,12:36:20,34,Chart J
3/12/2019,12:36:20,965,Chart K
3/12/2019,12:36:20,1728,Chart L
3/12/2019,12:36:20,19,Chart M
3/12/2019,12:36:20,0,Chart N
3/12/2019,12:36:40,2.6,Chart A
3/12/2019,12:36:40,4.7,Chart C
3/12/2019,12:36:40,14,Chart H
3/12/2019,12:36:40,0,Chart D
3/12/2019,12:36:40,72,Chart B
3/12/2019,12:36:40,77,Chart F
3/12/2019,12:36:40,0,Chart G
3/12/2019,12:36:40,61,Chart I
3/12/2019,12:36:40,34,Chart J
3/12/2019,12:36:40,981,Chart K
3/12/2019,12:36:40,1756,Chart L
3/12/2019,12:36:40,17,Chart M
3/12/2019,12:36:40,0,Chart N
3/12/2019,12:37:00,2.6,Chart A
3/12/2019,12:37:00,4.7,Chart C
3/12/2019,12:37:00,15,Chart H
3/12/2019,12:37:00,0,Chart D
3/12/2019,12:37:00,70,Chart B
3/12/2019,12:37:00,77,Chart F
3/12/2019,12:37:00,0,Chart G
3/12/2019,12:37:00,61,Chart I
3/12/2019,12:37:00,34,Chart J
3/12/2019,12:37:00,946,Chart K
3/12/2019,12:37:00,1694,Chart L
3/12/2019,12:37:00,16,Chart M
3/12/2019,12:37:00,0,Chart N
3/12/2019,12:37:20,2.6,Chart A
3/12/2019,12:37:20,4.6,Chart C
3/12/2019,12:37:20,13,Chart H
3/12/2019,12:37:20,0,Chart D
3/12/2019,12:37:20,71,Chart B
3/12/2019,12:37:20,77,Chart F
3/12/2019,12:37:20,0,Chart G
3/12/2019,12:37:20,60,Chart I
3/12/2019,12:37:20,33,Chart J
3/12/2019,12:37:20,996,Chart K
3/12/2019,12:37:20,1783,Chart L
3/12/2019,12:37:20,15,Chart M
3/12/2019,12:37:20,0,Chart N
3/12/2019,12:37:40,2.5,Chart A
3/12/2019,12:37:40,4.4,Chart C
3/12/2019,12:37:40,14,Chart H
3/12/2019,12:37:40,0,Chart D
3/12/2019,12:37:40,70,Chart B
3/12/2019,12:37:40,71,Chart F
3/12/2019,12:37:40,0,Chart G
3/12/2019,12:37:40,62,Chart I
3/12/2019,12:37:40,35,Chart J
3/12/2019,12:37:40,1013,Chart K
3/12/2019,12:37:40,1814,Chart L
3/12/2019,12:37:40,15,Chart M
3/12/2019,12:37:40,0,Chart N
3/12/2019,12:38:00,2.5,Chart A
3/12/2019,12:38:00,4.4,Chart C
3/12/2019,12:38:00,15,Chart H
3/12/2019,12:38:00,0,Chart D
3/12/2019,12:38:00,73,Chart B
3/12/2019,12:38:00,75,Chart F
3/12/2019,12:38:00,0,Chart G
3/12/2019,12:38:00,59,Chart I
3/12/2019,12:38:00,33,Chart J
3/12/2019,12:38:00,1049,Chart K
3/12/2019,12:38:00,1878,Chart L
3/12/2019,12:38:00,16,Chart M
3/12/2019,12:38:00,0,Chart N
3/12/2019,12:38:20,2.5,Chart A
3/12/2019,12:38:20,4.4,Chart C
3/12/2019,12:38:20,15,Chart H
3/12/2019,12:38:20,0,Chart D
3/12/2019,12:38:20,72,Chart B
3/12/2019,12:38:20,76,Chart F
3/12/2019,12:38:20,0,Chart G
3/12/2019,12:38:20,58,Chart I
3/12/2019,12:38:20,33,Chart J
3/12/2019,12:38:20,1030,Chart K
3/12/2019,12:38:20,1844,Chart L
3/12/2019,12:38:20,16,Chart M
3/12/2019,12:38:20,0,Chart N
3/12/2019,12:38:40,2.4,Chart A
3/12/2019,12:38:40,4.3,Chart C
3/12/2019,12:38:40,15,Chart H
3/12/2019,12:38:40,0,Chart D
3/12/2019,12:38:40,69,Chart B
3/12/2019,12:38:40,77,Chart F
3/12/2019,12:38:40,0,Chart G
3/12/2019,12:38:40,56,Chart I
3/12/2019,12:38:40,31,Chart J
3/12/2019,12:38:40,1002,Chart K
3/12/2019,12:38:40,1794,Chart L
3/12/2019,12:38:40,16,Chart M
3/12/2019,12:38:40,0,Chart N
3/12/2019,12:39:00,2.6,Chart A
3/12/2019,12:39:00,4.6,Chart C
3/12/2019,12:39:00,14,Chart H
3/12/2019,12:39:00,0,Chart D
3/12/2019,12:39:00,72,Chart B
3/12/2019,12:39:00,78,Chart F
3/12/2019,12:39:00,0,Chart G
3/12/2019,12:39:00,60,Chart I
3/12/2019,12:39:00,33,Chart J
3/12/2019,12:39:00,1004,Chart K
3/12/2019,12:39:00,1797,Chart L
3/12/2019,12:39:00,17,Chart M
3/12/2019,12:39:00,0,Chart N
3/12/2019,12:39:20,2.6,Chart A
3/12/2019,12:39:20,4.6,Chart C
3/12/2019,12:39:20,13,Chart H
3/12/2019,12:39:20,0,Chart D
3/12/2019,12:39:20,70,Chart B
3/12/2019,12:39:20,76,Chart F
3/12/2019,12:39:20,0,Chart G
3/12/2019,12:39:20,61,Chart I
3/12/2019,12:39:20,34,Chart J
3/12/2019,12:39:20,973,Chart K
3/12/2019,12:39:20,1742,Chart L
3/12/2019,12:39:20,17,Chart M
3/12/2019,12:39:20,0,Chart N
3/12/2019,12:39:40,2.6,Chart A
3/12/2019,12:39:40,4.6,Chart C
3/12/2019,12:39:40,14,Chart H
3/12/2019,12:39:40,0,Chart D
3/12/2019,12:39:40,73,Chart B
3/12/2019,12:39:40,76,Chart F
3/12/2019,12:39:40,0,Chart G
3/12/2019,12:39:40,61,Chart I
